位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,系統整合服務,9917,中保科,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,6163,華電網,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7842,天能綠電,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,8099,大世科,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7781,昕力資*,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7868,聖育,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7869,宏于電機,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7911,阿波羅電力,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7921,台普威,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7409,美格能,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7543,富宸,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7569,發條橘子,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7692,台智能,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,,Control4,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,,國際商業機器股份有限公司,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,,勤達睿,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,3622,洋華,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,6278,台表科,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,6869,雲豹能源,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,6873,泓德能源,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,6994,富威電力,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,8374,羅昇,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,8926,台汽電,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,5483,中美晶,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,7842,天能綠電,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,6987,寶晶能源*,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,7911,阿波羅電力,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,,Enel S.p.A,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,,Enel S.p.A.,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,,PJM Interconnection,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,電力零售業,,國家電網,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
